stock_code,post_id,title,author,date,reads,replies,sector,stock_name
300624,1767125777,【飞鹰哥半年年挑战翻两倍｜第86天】今日操作；•卖出：瑞达•买入：万兴•继续持有,股市飞鹰哥,09-01 12:11,262,1,AIGC创意,万兴科技
300624,1768030796,万兴科技：融资净偿还795.69万元，融资余额5.92亿元,万兴科技资讯,09-03 09:14,57,0,AIGC创意,万兴科技
300624,1767977143,千亿AI影视赛道巨头扎堆，万兴科技打出三张“王牌”,鹿鸣财经,09-02 10:34,1141,4,AIGC创意,万兴科技
300624,1767920287,看懂万兴的还是比较容易做的，有点子规律，就是需要耐心，一年做几次够了,静珊蓝纸,09-02 05:48,100,0,AIGC创意,万兴科技
300624,1767915534,9月的第一个目标已经完成，感谢万兴科技,锦商载利,09-02 05:28,63,0,AIGC创意,万兴科技
300624,1767892609,万兴科技：将于2026年09月03日召开2026年第一次临时股东大会,万兴科技资讯,09-02 04:00,335,0,AIGC创意,万兴科技
300624,1767714291,万兴剧厂这种能做4K级长剧的平台，现在全市场没几家，稀缺性感觉还是挺突出的。,一般的人,09-02 12:05,54,0,AIGC创意,万兴科技
300624,1767706684,Ai电视剧上卫视，Ai电影已上院线，Ai城市宣传片，Ai商业广告制作，未来AIG,亏完回家种番薯,09-02 11:42,43,0,AIGC创意,万兴科技
300624,1767695340,$万兴科技$头部卫视黄金档都敢上AI长剧，行业政策绿灯已经亮了,深蓝无雨,09-02 11:26,37,0,AIGC创意,万兴科技
300624,1767447306,万兴科技：融资净买入5250.75万元，融资余额6亿元,万兴科技资讯,09-02 09:00,77,0,AIGC创意,万兴科技
300624,1767413412,万兴科技。。。。。。,张老帥P丅M丅丅丅,09-02 12:51,40,0,AIGC创意,万兴科技
300624,1758924651,万兴上方，60是压力位，68也是个压力位，二个压力位之间间隔很少，主力是想在55,长线钻石底,08-14 09:41,1119,8,AIGC创意,万兴科技
300624,1767350045,别再说AI应用没落地，后西游记全AI制作，实打实的商业化跑通了，这波万兴的20厘,如暖茶待客,09-01 06:19,101,1,AIGC创意,万兴科技
300624,1767362910,$万兴科技(SZ300624)$ 0-1后是1-100。 成千上万的视频创作者使,上海金山表哥,09-01 07:33,87,0,AIGC创意,万兴科技
300624,1767343063,万兴剧厂这种全流程AI影视平台，刚好踩中行业爆发节点，接下来的需求要接不完了吧。,黄叶飘散,09-01 05:45,62,0,AIGC创意,万兴科技
300624,1767308690,万兴科技改万妖飞升吧，涨不停……短剧这么，广告这么多，用户群每月翻倍……,纳尼娜,09-01 03:42,62,2,AIGC创意,万兴科技
300624,1767300789,最后说一句，AI影视这个赛道比游戏、营销都大得多，后西游记只是个开始，万兴手握A,鲲鹏之志,09-01 03:22,103,0,AIGC创意,万兴科技
300624,1767259470,万兴科技成交额创2026年2月25日以来新高,万兴科技资讯,09-01 02:38,604,0,AIGC创意,万兴科技
300624,1767237530,查了下万兴和湖南卫视以前的合作案例还真不少，这波算是实打实的热度,清逸灵动的曾朗瑛,09-01 02:19,48,0,AIGC创意,万兴科技
300624,1767215387,今天AI应用板块就影视方向最硬，资金说明一切，后西游记就是那把点火的火柴，万兴先,芳菲的处暑,09-01 02:00,106,0,AIGC创意,万兴科技
300624,1767211470,以前都是看AI短剧，现在长剧都来了，这想象空间直接翻十倍！万兴科技、昆仑万维、中,WET平萱,09-01 01:57,56,0,AIGC创意,万兴科技
300624,1767155432,跟着最头部的国资卫视走，错不了！万兴在长沙和湖南卫视也有合作！！！给老子起飞,柔和的石芸菲,09-01 01:10,51,1,AIGC创意,万兴科技
300624,1767126530,万妖女王万妖之王万兴科技,小韭菜一直没变,09-01 12:14,147,1,AIGC创意,万兴科技
300624,1767129859,万兴科技AIGC视频创意软件为AIGC视频创意软件出海龙头，天幕大模型直连AI视,趋势涨停主升浪,09-01 12:22,93,0,AIGC创意,万兴科技
300624,1767126488,搜了下制作团队采访，后西游记大量AI生成镜头竟然达到4K画质，万兴的AI渲染技术,很老实的投资人,09-01 12:13,85,0,AIGC创意,万兴科技
300624,1767114985,后西游记就是那个引信，9月主线已定，AI应用万兴科技绕不开的标的！,观财局,09-01 11:46,45,0,AIGC创意,万兴科技
300624,1767106999,$万兴科技(SZ300624)$,股友8215D82d39,09-01 11:30,110,0,AIGC创意,万兴科技
300624,1767105151,边制作边审核边播出，这模式一开，AI后期制作需求直接爆炸式增长，万兴的AI视频工,邻家香春,09-01 11:28,44,0,AIGC创意,万兴科技
300624,1767047517,视频生成模型开始发飙了，昆仑，万兴，捷成。再去买点捷成,云龙78994,09-01 10:43,59,0,AIGC创意,万兴科技
300624,1766994472,万兴科技就是当年巴菲特买中石油和比亚迪的价位。买了以后放两年，再回头看涨10倍。,小神仙6660561,09-01 10:14,57,0,AIGC创意,万兴科技
300624,1766963201,万兴天幕持续迭代，二季度自研模型调用量及调用占比均环比显著提升，已应用于视频超清,关注牛股最新消息,09-01 10:00,81,0,AIGC创意,万兴科技
300624,1766962421,AI影视+自研大模型+数字创意软件行业原因：8月31日《后西游记》登陆湖南卫视、,关注牛股最新消息,09-01 09:59,75,0,AIGC创意,万兴科技
300624,1766875496,万兴科技才是漫剧真龙头,万化一宗,09-01 09:27,73,2,AIGC创意,万兴科技
300624,1763204408,万兴科技全新推出AI画布工作台Filmora.TV 携手茶颜悦色打造“冷香凝”品牌视频,万兴科技资讯,08-24 11:36,923,9,AIGC创意,万兴科技
300624,1766898484,昨天晚上在湖南卫视看到了“后西游记”真是美轮美奂太好了，一炮打红，开启了万兴科技,盆满民丰de达摩,09-01 09:36,50,0,AIGC创意,万兴科技
300624,1766862978,万兴科技：融资净买入1773.36万元，融资余额5.47亿元,万兴科技资讯,09-01 09:17,67,0,AIGC创意,万兴科技
300624,1766850364,$芒果超媒(SZ300413)$$万兴科技(SZ300624)$$大晟文化(SH,梵高888,09-01 08:34,596,0,AIGC创意,万兴科技
300624,1766824395,万兴科技，2026年9月1日操作指南,你说的每一个标点符号我都不信,09-01 12:34,122,0,AIGC创意,万兴科技
300624,1766816589,【GoGo独家】万兴科技（300624）心理学分析——你买嘅系「AI影视佈道者」，定系「匯率赌徒」？,GOGO甜心喵,08-31 11:18,346,2,AIGC创意,万兴科技
300624,1766781222,湖南卫视又开了先河，不愧是遥遥领先的省级卫视，话说万兴和湖南卫视合作基础还是不错,合伙而已,08-31 08:19,73,0,AIGC创意,万兴科技
300624,1766770037,问了AI，万兴好多AI影视产品都支持4K啊,千夏岛,08-31 07:24,43,0,AIGC创意,万兴科技
300624,1766651154,如果AIGC爆发AI应用一定会让万兴科技飞起来，这是股性活跃资金炒作股,n1433126282a1b92,08-31 02:40,319,1,AIGC创意,万兴科技
300624,1766707057,这会大家发现万兴的价值了吧,秀逗的脑壳子,08-31 03:39,40,0,AIGC创意,万兴科技
300624,1766706857,首部AI长剧后西游记上线芒果TV，利好万兴,基民283i7312W5,08-31 03:39,48,0,AIGC创意,万兴科技
300624,1765874761,本人万兴操作也神了、高买底卖、追涨杀跌,安静从容dxsy,08-28 03:02,122,3,AIGC创意,万兴科技
300624,1766461199,后西游记三个接入点，掌阅科技，德才股份，万兴科技，涨停两个，就你最拉胯,盆满成章得嫦娥,08-31 11:15,89,0,AIGC创意,万兴科技
300624,1766158199,$万兴科技(SZ300624)$,富有亨通de花满楼,08-30 04:35,47,0,AIGC创意,万兴科技
300624,1766138471,种种迹象表明，万兴科技不超前进军机器人行业是一个非常严重的战略失误。视频操控机器,过剩时代,08-30 11:47,357,2,AIGC创意,万兴科技
300624,1766136270,下周万兴开启翻倍之旅,吉昇高照168,08-30 11:11,43,0,AIGC创意,万兴科技
300624,1766130464,万兴科技人气又是大涨、实话实说万兴科技是弹性龙、前期从底部40几轻松拉到57、这,安静从容dxsy,08-30 09:46,91,0,AIGC创意,万兴科技
300624,1766130124,周五美股夜盘对万兴科技构成情绪利好、至少下周一表现机会大于其余自选股,安静从容dxsy,08-30 09:41,230,0,AIGC创意,万兴科技
300624,1766128518,万兴科技周未无利好、但下周一借昆仑万维下周一的大涨跟在它后面吃点肉是没有任何问题,安静从容dxsy,08-30 09:14,66,1,AIGC创意,万兴科技
300624,1766105834,$万兴科技(SZ300624)$,富有亨通de花满楼,08-29 08:55,433,2,AIGC创意,万兴科技
300624,1762883698,万兴科技:2026年半年度报告摘要,万兴科技资讯,08-23 03:32,437,4,AIGC创意,万兴科技
300624,1765889205,AI应用龙头研发队伍实力对比：三六零、科大讯飞、昆仑万维、金山办公、万兴科技、拓尔思,beawan_lv,08-28 03:25,2141,5,AIGC创意,万兴科技
300624,1765952743,万兴科技:广东崇立律师事务所关于万兴科技集团股份有限公司2026年员工持股计划(草案)的法律意见书,万兴科技资讯,08-28 06:45,460,1,AIGC创意,万兴科技
300624,1765816685,今天科技冲高回落，低位股普遍反弹，万兴科技今天跟的是科技，冲高回落。,过剩时代,08-28 02:20,69,2,AIGC创意,万兴科技
300624,1765793472,8月爆火短剧＃万兴剧厂,亏完回家种番薯,08-28 02:00,300,2,AIGC创意,万兴科技
300624,1765810607,万兴，你这走样好难看呀！。,Elephant_646024,08-28 02:14,31,0,AIGC创意,万兴科技
300624,1765765447,美股ADBE大涨5%，万兴科技今天冲高回落，主力就这点格局,股友q6752F3792,08-28 01:36,66,1,AIGC创意,万兴科技
300624,1765718129,虚拟数字人龙头公司研发概览对比：天娱数科、蓝色光标、风语筑、丝路视觉、捷成股份、万兴科技,善画的董苓,08-28 12:47,352,1,AIGC创意,万兴科技
300624,1765697685,从今天起，万兴、合合就是我下半年的主攻方向,观财局,08-28 11:39,50,2,AIGC创意,万兴科技
300624,1765661546,万兴会教育每一个买他股票的人,亏完回家种番薯,08-28 11:06,32,0,AIGC创意,万兴科技
300624,1765440814,万兴科技：融资净买入366.93万元，融资余额5.22亿元,万兴科技资讯,08-28 09:11,52,0,AIGC创意,万兴科技
300624,1765250077,第四次进场万兴科技，赚点就走。,坚定持股会有回报,08-27 03:37,453,3,AIGC创意,万兴科技
300624,1765245480,转型期，万兴剧厂表现还行，但是基数小，期待后面,对冲策略师,08-27 03:27,58,0,AIGC创意,万兴科技
300624,1765234372,我做图片倒是经常用到万兴的Media.io帮我处理。,略窥一斑,08-27 03:07,40,0,AIGC创意,万兴科技
300624,1765170461,我做图片倒是经常用到万兴的Media.io帮我处理,抓手而失,08-27 02:18,32,0,AIGC创意,万兴科技
300624,1765027434,请教下大家，万兴的业绩为什么那么差？,我和主力比耐心1,08-27 11:29,65,2,AIGC创意,万兴科技
300624,1764946132,我们公司也在用万兴剧厂做短剧，来蹲蹲看,端木海棠012,08-27 10:36,76,1,AIGC创意,万兴科技
300624,1764930002,看信息万兴剧厂做的海外真人剧最近倒是出了几个爆款,彭婷梅,08-27 10:26,42,0,AIGC创意,万兴科技
300624,1764878910,万兴技术形态圆头盖顶结构、今天跟在昆仑后面做小弟都不配,安静从容dxsy,08-27 10:00,40,0,AIGC创意,万兴科技
300624,1764778781,万兴科技：融资净买入765.04万元，融资余额5.18亿元,万兴科技资讯,08-27 09:16,48,0,AIGC创意,万兴科技
300624,1762908861,万兴科技上半年实现营收7.06亿元 AI原生与AI影视布局加速落地,万兴科技资讯,08-23 09:28,672,2,AIGC创意,万兴科技
300624,1764616856,AI影视淘金热卷向全球 “卖铲人”万兴科技如何撬开千亿赛道？,尺度商业,08-26 04:38,534,4,AIGC创意,万兴科技
300624,1762892272,万兴科技中报三大关键数据速览1、营收——剔除报告期人民币汇率持续升值对收入的影响,秀逗的脑壳子,08-23 05:19,639,5,AIGC创意,万兴科技
300624,1763786582,万兴科技加快布局AI品牌营销赛道，旗下Filmora.TV联名茶颜悦色打造创意品牌片,万兴科技资讯,08-25 11:18,706,4,AIGC创意,万兴科技
300624,1764412380,万兴科技还是处于景气行业的，同学公司准备推出一部基于企业文化的短剧，这块市场很大,过剩时代,08-26 11:57,194,5,AIGC创意,万兴科技
300624,1764599457,万兴剧厂支持海外短剧中英双语拆解和本地化适配，这个我朋友用过，确实不错。,Teniori7A1863,08-26 03:43,55,0,AIGC创意,万兴科技
300624,1764596741,万兴剧厂3月才上线，3到6月收入月复合增长超100%，这冷启动速度确实比我预想的,识钱途,08-26 03:36,52,0,AIGC创意,万兴科技
300624,1764576053,万兴人为的把人气抬高、业绩实在是太差、继续磨底、无主流资金关注,安静从容dxsy,08-26 03:01,33,0,AIGC创意,万兴科技
300624,1764574659,万兴优转从传统音视频工具往AI内容处理平台转，积分销售也增超80%，万兴科技的这,进山识鸟音,08-26 03:00,62,0,AIGC创意,万兴科技
300624,1764563475,昨天刚刚看了《天才机甲师》，没想到是用万兴科技的万兴剧厂做的。,炒股只是为了,08-26 02:51,47,0,AIGC创意,万兴科技
300624,1764411362,午后潜力股万兴科技！今天人气突然大升、事出反常必有妖、、难道午后主力有想法？一颗,安静从容dxsy,08-26 11:54,163,0,AIGC创意,万兴科技
300624,1764160043,万兴科技：融资净偿还483.5万元，融资余额5.11亿元,万兴科技资讯,08-26 09:17,50,0,AIGC创意,万兴科技
300624,1763388250,万兴科技：当流量红利退潮，产品力与营销效率才是生存之道,股友030291n07Q,08-24 03:35,361,0,AIGC创意,万兴科技
300624,1763932892,万兴无量反抽、短线无戏,安静从容dxsy,08-25 02:25,24,0,AIGC创意,万兴科技
300624,1763901610,万兴拉一下,安静从容dxsy,08-25 01:56,26,0,AIGC创意,万兴科技
300624,1763799590,万兴科技又回前底附近、只适合分批底吸,安静从容dxsy,08-25 11:32,31,0,AIGC创意,万兴科技
300624,1762897046,报表之外，产品更新和真实表现同样值得看。万兴剧厂3月才上线，3-6月收入月复合增,采南a,08-23 06:29,110,2,AIGC创意,万兴科技
300624,1763154864,万兴科技上半年营业收入约7亿元 剔除汇率影响归母净利同比减亏,万兴科技资讯,08-24 10:56,513,1,AIGC创意,万兴科技
300624,1762900408,AI影视布局加速落地 万兴科技2026年上半年营收7.06亿元,万兴科技资讯,08-23 07:22,1085,9,AIGC创意,万兴科技
300624,1762900784,万兴科技加快布局AI品牌营销赛道 携手茶颜悦色打造创意品牌片,尺度商业,08-23 07:27,566,2,AIGC创意,万兴科技
300624,1762910671,万兴科技AI画布工作台Filmora.TV全球首发，开启TVC视频创作新时代！,万兴科技,08-23 09:52,481,3,AIGC创意,万兴科技
300624,1763557982,万兴科技：融资净偿还270.74万元，融资余额5.15亿元,万兴科技资讯,08-25 09:07,63,0,AIGC创意,万兴科技
300624,1762879248,万兴属于十年前的比亚迪三年前的中际。遇上AI短剧暴发的风口，业绩暴发性增长，二季,小神仙6660561,08-23 02:05,433,9,AIGC创意,万兴科技
300624,1763442209,万兴科技亮相2026湖南旅博会 探索AI文旅新表达,万兴科技,08-24 06:37,350,0,AIGC创意,万兴科技
300624,1763468774,$万兴科技(SZ300624)$,俏丽的赵大叔,08-24 08:27,53,1,AIGC创意,万兴科技
300624,1763421173,【万兴科技2026年半年报：AI新业务放量，营收利润双降】蓝鲸新闻8月24日讯，,IPO参考,08-24 05:25,143,0,AIGC创意,万兴科技
300624,1762906733,图解财报：万兴科技上半年归母净利润-6898.33万元，上年同期-5280.91万元,万兴科技资讯,08-23 09:00,673,1,AIGC创意,万兴科技
300624,1763413265,视频、文档、绘图、短剧产品并行，万兴的业务逻辑比较清楚，短剧赛道可能比较有看点。,本来告诉他,08-24 04:57,44,0,AIGC创意,万兴科技
300624,1763401444,中国微短剧、漫剧市场规模预计2026年达1210亿，AI营销市场突破3700亿。,芷天王玉,08-24 04:17,62,0,AIGC创意,万兴科技
300624,1763163968,万兴科技中报业绩己出、利空出尽今天或是较好的机会、分批少量底吸,安静从容dxsy,08-24 11:01,59,1,AIGC创意,万兴科技
300624,1763164032,万兴都在等低价回购，我们买什么，只看不买,王之玉,08-24 11:01,34,0,AIGC创意,万兴科技
300624,1763081448,万兴科技(300624.SZ)2026年中报净利润为-6898.33万元，同比亏损扩大,万兴科技资讯,08-24 10:15,553,0,AIGC创意,万兴科技
300624,1763072483,万兴科技(300624.SZ)2026年中报净利润为-6898.33万元，同比亏损扩大,界面新闻,08-24 10:10,189,0,AIGC创意,万兴科技
300624,1762883700,万兴科技:2026年半年度报告,万兴科技资讯,08-23 03:32,679,20,AIGC创意,万兴科技
300624,1763038443,万兴科技(300624.SZ)2026年中报净利润为-6898.33万元，同比亏损扩大,有连云,08-24 09:56,166,0,AIGC创意,万兴科技
300624,1762982883,大家快点跑吧！万兴科技这是要跌停了啊！机名不虚传不会错过任何一个割韭菜的,股友d58C679063,08-24 09:36,65,1,AIGC创意,万兴科技
300624,1762947510,机构风向标 | 万兴科技(300624)2026年二季度已披露前十大机构持股比例合计下跌4.92个百分点,万兴科技资讯,08-24 09:20,383,0,AIGC创意,万兴科技
300624,1762938940,机构风向标 | 万兴科技(300624)2026年二季度已披露前十大机构持股比例合计下跌4.92个百分点,界面新闻,08-24 08:58,172,0,AIGC创意,万兴科技
300624,1762929197,机构风向标 | 万兴科技(300624)2026年二季度已披露前十大机构持股比例合计下跌4.92个百分点,有连云,08-24 07:34,233,0,AIGC创意,万兴科技
300624,1762909770,万兴科技：公司将于2026年9月8日召开2026年第二次临时股东会,万兴科技资讯,08-23 09:39,281,0,AIGC创意,万兴科技
300624,1762908293,万兴科技：上半年亏损6898.33万元,万兴科技资讯,08-23 09:21,517,0,AIGC创意,万兴科技
300624,1762906165,今天用了一下万兴剧厂，虽然对于新手来说相对简单的剧集生成，但是画面bug还是不少,克莱修,08-23 08:52,80,0,AIGC创意,万兴科技
300624,1762902059,万兴科技：2026年上半年实现营业总收入7.06亿元,万兴科技资讯,08-23 07:48,797,1,AIGC创意,万兴科技
300624,1762899962,万兴接模型的思路挺灵活，OpenAI、谷歌、阿里、可灵、DeepSeek都有。底,睫毛婉綄,08-23 07:15,72,0,AIGC创意,万兴科技
300624,1762898105,万兴部分产品表现还是可以的，Media.io销售收入同比增长超80%，万兴剧厂3,宇宝捞柠萌C,08-23 06:45,80,0,AIGC创意,万兴科技
300624,1762897910,万兴科技：第五届董事会第十次会议决议公告,万兴科技资讯,08-23 06:43,154,0,AIGC创意,万兴科技
300624,1762897908,万兴科技：2026年半年度营业收入为706094822.29元,万兴科技资讯,08-23 06:43,520,0,AIGC创意,万兴科技
300624,1762893956,万兴科技(300624.SZ)发布上半年业绩，归母净亏损6898.33万元,智通财经,08-23 05:41,681,1,AIGC创意,万兴科技
300624,1762895100,AI影视布局加速落地 万兴科技2026年上半年营收7.06亿元,上海证券报,08-23 05:59,250,0,AIGC创意,万兴科技
300624,1762891274,$万兴科技(SZ300624)$,才望腾达的李洛阳,08-23 05:07,333,0,AIGC创意,万兴科技
300624,1762891199,$万兴科技(SZ300624)$,坦荡123,08-23 05:06,173,0,AIGC创意,万兴科技
300624,1762890529,数据信息——万兴剧厂3月上线，3-6月收入月复合增长率超100%,秀逗的脑壳子,08-23 04:56,31,0,AIGC创意,万兴科技
300624,1762889760,万兴剧厂3月上线后，三个月复合增长超100％,股友fpmoJI,08-23 04:46,41,0,AIGC创意,万兴科技
300624,1762889386,美股软件涨几个月了，咱们这边AI应用也该轮到万兴了吧！,我是AI助手,08-23 04:41,41,0,AIGC创意,万兴科技
300624,1762889178,一分钟看懂万兴科技2026半年度报告,财报直击,08-23 04:38,2432,0,AIGC创意,万兴科技
300624,1762888696,万兴科技2026年半年度营收7.06亿元，同比下降7.09%,时代财经,08-23 04:30,198,0,AIGC创意,万兴科技
300624,1762879864,为什么万兴两年可以增长十倍？？AI炒作国外从芯片光模块存储等卖铲子的转向挖金子的,小神仙6660561,08-23 02:18,325,6,AIGC创意,万兴科技
300624,1762884117,万兴科技:关于续聘2026年度会计师事务所的公告,万兴科技资讯,08-23 03:32,244,0,AIGC创意,万兴科技
300624,1762884114,万兴科技:关于召开2026年第二次临时股东会的通知,万兴科技资讯,08-23 03:32,253,0,AIGC创意,万兴科技
300624,1762884082,万兴科技:2026年半年度非经营性资金占用及其他关联资金往来情况汇总表,万兴科技资讯,08-23 03:32,245,0,AIGC创意,万兴科技
300624,1762884076,万兴科技:关于2026年半年度募集资金存放、管理与使用情况的专项报告,万兴科技资讯,08-23 03:32,251,0,AIGC创意,万兴科技
300624,1762883917,万兴科技:关于部分募投项目结项并将节余募集资金永久补充流动资金的公告,万兴科技资讯,08-23 03:32,250,0,AIGC创意,万兴科技
300624,1762883860,万兴科技:第五届董事会第十次会议决议公告,万兴科技资讯,08-23 03:32,246,0,AIGC创意,万兴科技
300624,1762883802,万兴科技:关于会计政策变更的公告,万兴科技资讯,08-23 03:32,241,0,AIGC创意,万兴科技
300624,1762883804,万兴科技:中国国际金融股份有限公司关于万兴科技集团股份有限公司部分募投项目结项并将节余募集资金永久补充流动资金的核查意见,万兴科技资讯,08-23 03:32,257,0,AIGC创意,万兴科技
300624,1762838665,万兴科技中期业绩预测亏损1600万，股价近期可能还要探底，大跌可能性不大；如业绩,a1b2c0b2a1,08-22 06:14,521,2,AIGC创意,万兴科技
300624,1753609284,万兴科技:关于回购公司股份的进展公告,万兴科技资讯,08-03 06:13,585,10,AIGC创意,万兴科技
300624,1762825713,关注新产品的表现，关注AI的推进速度和占比，关注营销费用率的变化，关注研发的变化,秀逗的脑壳子,08-22 01:58,91,2,AIGC创意,万兴科技
300624,1762480687,万兴科技这只股票的股价跌得没脸没皮的,西门博弘的主人,08-21 11:19,65,0,AIGC创意,万兴科技
300624,1762103876,昆仑继续涨，万兴也跟涨,股友030291n07Q,08-20 04:30,55,1,AIGC创意,万兴科技
300624,1762253382,万兴科技：融资净买入135.63万元，融资余额5.25亿元,万兴科技资讯,08-21 09:17,63,0,AIGC创意,万兴科技
300624,1761603892,万兴科技：融资净偿还1905.37万元，融资余额5.24亿元,万兴科技资讯,08-20 09:05,69,0,AIGC创意,万兴科技
300624,1761520687,万兴科技：公司旗下万兴剧厂、Media.io等多个视频创意类产品已接入Seedance 2.5模型能力,万兴科技资讯,08-19 09:21,662,1,AIGC创意,万兴科技
300624,1761514309,万兴科技(300624.SZ)：暂未运营自有虚拟人物或内容IP,格隆汇,08-19 08:55,369,0,AIGC创意,万兴科技
300624,1761446485,请问下 万兴科技与亚马逊有多方面的业务关联，主要体现在销售渠道、云服务及生态活动,万兴科技股友,08-19 04:22,191,0,AIGC创意,万兴科技
300624,1760896339,如果在股东大会之前万兴科技能涨，小散们就投票赞成。否则大家都否掉他的决议。,小神仙6660561,08-19 09:13,34,0,AIGC创意,万兴科技
300624,1760892416,万兴科技：融资净偿还677.68万元，融资余额5.43亿元,万兴科技资讯,08-19 09:06,65,0,AIGC创意,万兴科技
300624,1760800261,$万兴科技(SZ300624)$,bush82,08-18 07:48,728,0,AIGC创意,万兴科技
300624,1760664882,牛来票房效应显现，个人自制电影有巨大钱景。尾盘抢筹万兴,山东帅小伙,08-18 02:18,71,1,AIGC创意,万兴科技
300624,1760435522,"易点天下昨天涨7.7个点,今天回调3.4个点。万兴昨天涨1.5个点,今天回调2个",小富即安2015,08-18 10:22,49,1,AIGC创意,万兴科技
300624,1760277649,万兴科技：融资净偿还68.43万元，融资余额5.49亿元,万兴科技资讯,08-18 09:07,81,0,AIGC创意,万兴科技
300624,1760189546,AI视频的下一个战场，是品牌广告的“深水区”,文娱价值官,08-17 07:42,430,0,AIGC创意,万兴科技
300624,1760200275,万兴科技：第五届董事会第九次会议决议公告,万兴科技资讯,08-17 08:37,472,0,AIGC创意,万兴科技
300624,1760168964,万兴股吧静悄悄,鸿色当头,08-17 05:58,39,0,AIGC创意,万兴科技
300624,1760165960,万兴科技:万兴科技集团股份有限公司2026年员工持股计划(草案),万兴科技资讯,08-17 05:48,212,0,AIGC创意,万兴科技
300624,1760165959,万兴科技:关于召开2026年第一次临时股东会的通知,万兴科技资讯,08-17 05:48,192,0,AIGC创意,万兴科技
300624,1760165955,万兴科技:董事会薪酬与考核委员会关于2026年员工持股计划有关事项的核查意见,万兴科技资讯,08-17 05:48,189,0,AIGC创意,万兴科技
300624,1760165953,万兴科技:万兴科技集团股份有限公司2026年员工持股计划(草案)摘要,万兴科技资讯,08-17 05:48,196,0,AIGC创意,万兴科技
300624,1760165951,万兴科技:万兴科技集团股份有限公司2026年员工持股计划管理办法,万兴科技资讯,08-17 05:48,223,0,AIGC创意,万兴科技
300624,1760165709,万兴科技:第五届董事会第九次会议决议公告,万兴科技资讯,08-17 05:47,186,0,AIGC创意,万兴科技
300624,1759515968,百花奖首开AIGC通道，万兴科技以“万剧出海”推动AI影视迈入主流体系,今日财经说,08-15 02:16,1000,2,AIGC创意,万兴科技
300624,1759511068,百花奖首开AIGC通道，万兴科技以“万剧出海”推动AI影视迈入主流体系,股民AJFOAJGWOEIAHG,08-15 12:42,809,2,AIGC创意,万兴科技
300624,1759411292,DeepSeek V4 Pro正式版上线  万兴科技等应用层企业商业化或提速,硅谷动力财经,08-14 05:29,857,2,AIGC创意,万兴科技
300624,1759411760,DeepSeek V4 Pro正式版上线  万兴科技等应用层企业商业化或提速,澎湃商讯,08-14 05:31,783,0,AIGC创意,万兴科技
300624,1758868625,万兴科技：融资净买入151.97万元，融资余额5.73亿元,万兴科技资讯,08-14 09:13,76,0,AIGC创意,万兴科技
300624,1755497381,万兴科技:关于2025年第二期员工持股计划锁定期届满暨第一批次份额解限的提示性公告,万兴科技资讯,08-06 07:15,284,2,AIGC创意,万兴科技
300624,1758778040,$万兴科技(SZ300624)$$太极实业(SH600667)$$百花医药(SH,猛写论文的1,08-13 08:25,428,2,AIGC创意,万兴科技
300624,1758416246,万兴好令人失望,讲原则得杜仲,08-13 11:14,32,0,AIGC创意,万兴科技
300624,1758160759,万兴科技：融资净买入184.1万元，融资余额5.71亿元,万兴科技资讯,08-13 08:55,68,0,AIGC创意,万兴科技
300624,1758023633,万兴科技（300624）8月11日主力资金净流入，近5日震荡持平大盘，估值偏低,经观智讯,08-12 03:37,380,0,AIGC创意,万兴科技
300624,1757838176,$万兴科技(SZ300624)$,股友n511f02938,08-12 01:02,28,0,AIGC创意,万兴科技
300624,1757557512,万兴科技：融资净买入515.41万元，融资余额5.69亿元,万兴科技资讯,08-12 09:10,67,0,AIGC创意,万兴科技
300624,1757155042,AI应用上，万兴科技要是爆发了还是有弹性的，可以关注一下，,n1433126282a1b92,08-11 10:43,332,2,AIGC创意,万兴科技
300624,1756980085,万兴科技：融资净买入56.53万元，融资余额5.64亿元,万兴科技资讯,08-11 09:17,67,0,AIGC创意,万兴科技
300624,1754961204,如果按Ai短剧，ai数字人的极速发展来看，万兴要涨到1000元。,抱住牛腿,08-06 08:40,285,8,AIGC创意,万兴科技
300624,1756130216,$万兴科技(SZ300624)$,龙之骄子3,08-07 05:48,243,0,AIGC创意,万兴科技
300624,1755596864,万兴科技：融资净偿还2763.22万元，融资余额5.68亿元,万兴科技资讯,08-07 09:20,76,0,AIGC创意,万兴科技
300624,1754813235,宏桥控股小亏离场，及时止损不恋战，新进万兴科技，龙蟠，永太继续持有,短线盟主,08-05 03:43,1036,3,AIGC创意,万兴科技
300624,1754972804,万兴科技：融资净买入1485.94万元，融资余额5.96亿元,万兴科技资讯,08-06 09:15,86,0,AIGC创意,万兴科技
300624,1754091757,万兴科技（AI漫剧赛道）核心优势1.产品壁垒：稀缺全链路工业化制片平台（万兴剧厂,奇锦桢,08-04 02:27,574,5,AIGC创意,万兴科技
300624,1754597831,和昆仑万维的薪酬水平确实挺突出，比万兴科技和科大讯飞都要高不少。万兴科技（300624）和科大讯飞（002230）也不差。,马西埃,08-05 11:54,869,8,AIGC创意,万兴科技
300624,1754325640,万兴科技：融资净偿还28.16万元，融资余额5.81亿元,万兴科技资讯,08-05 09:11,69,0,AIGC创意,万兴科技
300624,1754249446,方桃子会引爆数字人概念吗@万兴播爆Virbo,徐安正静,08-04 10:23,84,0,AIGC创意,万兴科技
